	final_prompt
0	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Jerry York, 71, American businessman, Executive Director of Apple Inc., cerebral hemorrhage.
Chinese translation: 71 岁的杰瑞 · 约克, 美国商人, 苹果公司执行董事, 脑出血.
Error words: 
Score: [/INST]"
1	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: On 7 September Necker forbade the export of grain.
Chinese translation: 9 月 7 日 ， 内克禁止粮食出口。
Error words: 禁止, 粮食
Score: [/INST]"
2	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Ruler of Italy since 493, Theoderic became king of the Visigoths in 511 and exerted hegemony over the Vandals in North Africa between 521 and 523.
Chinese translation: 自 493 年以来 ， 意大利统治者西奥德里克于 511 年成为维希戈特人的国王 ， 并在 521 年至 523 年期间对北非的破坏者实行霸权。
Error words: 自, 以来, ，, 统治者, 西奥德, 里克, 维希, 戈特, 期间, 对, 破坏者, 实行, 霸权
Score: [/INST]"
3	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: The Tihamah ends abruptly at the escarpment of the western highlands.
Chinese translation: 提哈玛河突然在西部高地的吞没处结束.
Error words: 突然, 吞没, 结束, .
Score: [/INST]"
4	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: In July 1916, Kinkaid reported to , the navy's newest battleship, as a gunfire spotter.
Chinese translation: 1916 年 7 月, 金凯德向海军最新的战舰报告说, 它是炮火的发现者.
Error words: ,, 向, 战舰, 报告, 说, ,, 它, 是, 炮火, 的, 发现者, .
Score: [/INST]"
5	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: It lies between latitudes 12°N and 4°S, and longitudes 67° and 79°W.
Chinese translation: 它位于北纬 12 度至南纬 4 度和东经 67 度至 79 度之间。
Error words: 
Score: [/INST]"
6	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: After chronic disagreements with her rival, Min Hogg, she quit and moved to New York with her boyfriend, freelance journalist Jon Bradshaw.
Chinese translation: 在与竞争对手 Min Hogg 长期争执后 ， 她辞去职务 ， 与男朋友、自由职业记者 Jon Bradshaw 搬到纽约。
Error words: Min, 长期, 后, 辞去, 职务, ，, 与, 男朋友, 、, 自由职业, 记者, 搬, 到
Score: [/INST]"
7	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Route 3 crossed northern Rhode Island to Providence, where the highway intersected Route 1.
Chinese translation: 3 号公路跨越罗德岛北部至普罗维登斯 ， 公路与 1 号公路交叉。
Error words: 
Score: [/INST]"
8	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Cilicia Rubenid dynasty List of monarchs of the Armenian Kingdom of Cilicia
Chinese translation: Cilicia Rubenid 王朝 Cilicia 亚美尼亚王国君主列表
Error words: 
Score: [/INST]"
9	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: 5 seed to the Tournament where they beat Green Bay on a buzzer beater by Steve Smith.
Chinese translation: 5 颗种子在比赛中被史蒂夫 · 史密斯的轰鸣声击败了绿湾。
Error words: 颗, 在, 比赛, 被, 轰鸣声
Score: [/INST]"
10	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: The only common reptiles and amphibians are various pond frogs, toads, salamanders, and small turtles.
Chinese translation: 唯一常见的爬行动物和两栖动物是各种池塘青蛙、玩具、沙兰和小龟.
Error words: 玩具, 沙兰, .
Score: [/INST]"
11	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: There are many retriever breeds, such as Labrador Retrievers and Chesapeake Bay Retrievers, specifically bred for the task.
Chinese translation: 有许多检索品种 ， 例如拉布拉多检索者和切萨皮克湾检索者 ， 专门为这项任务育种。
Error words: 检索, 检索, 者, 和, 切萨皮克湾, 检索, 者, 专门, 。
Score: [/INST]"
12	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: He transforms into a Tanuki with a clock imbedded in its stomach.
Chinese translation: 他变成了一个塔努基人, 肚子里塞满了钟.
Error words: 他, 一个, 塔, 努基人, ,, 肚子, 里, 塞满, 了, 钟, .
Score: [/INST]"
13	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Haroun and R. Chang, Journal of the Waterway, Port, Coastal and Ocean Engineering, ASCE, Vol.
Chinese translation: Haroun 和 R. Chang ， 《水道杂志》 ， 港口、沿海和海洋工程 ， ASCE ， 第二卷。
Error words: 
Score: [/INST]"
14	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: He subsequently split results against Shereef, also besting Rip Miller and Austin on several occasions during November.
Chinese translation: 随后 ， 他在 11 月的几次比赛中对谢里夫、同时也对里普 · 米勒和奥斯汀分手。
Error words: 的, 几次, 比赛, 中, 对, 、, 同时, 对, 里, 普, 分手
Score: [/INST]"
15	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Judoka Majlinda Kelmendi became World Champion in 2013 and 2014, and also the European Champion in 2014.
Chinese translation: Judoka Majlinda Kelmendi 在 2013 年和 2014 年成为世界冠军 ， 在 2014 年也成为欧洲冠军。
Error words: 在, 成为, 在, 也, 成为
Score: [/INST]"
16	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: She leads the Widow's Vale coven ""Kithic"", which receives Bree and Raven as transfers from ""Cirrus"" after Bree's altercation with Morgan.
Chinese translation: 她领导寡妇的山谷曲棍球 ""Kithic"" ， 在布里与摩根争吵后 ， 她接收了布里和拉文作为转会的转会。
Error words: 寡妇, 的, 山谷, 曲棍球, "", "", 布里, 摩根, 争吵, 她, 布里, 和拉文, 转会, 转会
Score: [/INST]"
17	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: Spitfires of 609 Squadron and Hurricanes from 257 and 145 squadrons attacked the German formations, joined later by 238 Squadron.
Chinese translation: 609 个中队的空火和 257 个中队和 145 个中队的飓风袭击了德国的编队 ， 后来又袭击了 238 个中队。
Error words: 个, 空火, 和, 257, 个, 个, 袭击, 又, 袭击, 了, 238, 个, 中队
Score: [/INST]"
18	"<s>[INST]Score the following translation from English to Chinese by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
English source: They have various colourings such as mottled browns, greys and olives to blend into the background.
Chinese translation: 它们有各种各样的颜色, 如斑驳的棕色, 灰色和橄榄混合在一起的背景.
Error words: 有, 各种各样, 的, ,, 如, ,, 橄榄, 混合, 在, 一起, 的, .
Score: [/INST]"
