	final_prompt
0	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Mehul behaves like a cool dude and all girls throng him.
Machine translation: Mehul benimmt sich wie ein cooler Kerl und alle Mädels drängen ihn.
Reference translation: Mehul benimmt sich wie ein cooler Kerl und alle Mädels drängen sich ihm auf .

Score:<end_of_turn><start_of_turn>model
"
1	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Eliasberg threatened to hold back the additional rations, quelling any dissent.
Machine translation: Eliasberg drohte, die zusätzlichen Rationen zurückzuhalten und jegliche Meinungsverschiedenheiten zu unterdrücken.
Reference translation: Eliasberg drohte , die zusätzlichen Rationen zurückzuhalten und jegliche Meinungsverschiedenheiten zu unterdrücken .

Score:<end_of_turn><start_of_turn>model
"
2	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Thus relieved, the 21st Brigade and its AIF battalions returned to Port Moresby.
Machine translation: So erleichtert kehrten die 21. Brigade und ihre AIF Bataillone nach Port Moresby zurück.
Reference translation: So erleichtert kehrten die 21. Brigade und ihre AIF Bataillone nach Port Moresby zurück .

Score:<end_of_turn><start_of_turn>model
"
3	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: As the chronicler Fulcher of Chartres wrote around 1124,
Machine translation: Wie der Chronist Fulcher von Chartres um 1124 schrieb,
Reference translation: Wie der Chronist Fulcher von Chartres um 1124 schrieb ,

Score:<end_of_turn><start_of_turn>model
"
4	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: They pleaded guilty to violating the federal Endangered Species Act.
Machine translation: Sie plädierten für schuldig, das Bundesgesetz über gefährdete Arten zu verletzen.
Reference translation: Sie bekannte sich schuldig , gegen das Bundesgesetz über gefährdete Arten verstoßen zu haben .

Score:<end_of_turn><start_of_turn>model
"
5	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Vickie apologizes to Lew for her blackmail attempt.
Machine translation: Vickie entschuldigt sich bei Lew für ihren Erpressungsversuch.
Reference translation: Vickie entschuldigt sich bei Lew für ihren Erpressungsversuch .

Score:<end_of_turn><start_of_turn>model
"
6	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Luaka Bop Records repackaged the first Crammed Discs release for American listeners in 1993 as Adventures in Afropea 1.
Machine translation: Luaka Bop Records hat 1993 das erste Crammed Discs Release für amerikanische Hörer als Adventures in Afropea 1 neu verpackt.
Reference translation: Luaka Bop Records hat 1993 das erste Crammed Discs Release für amerikanische Hörer als Adventures in Afropea 1 neu verpackt .

Score:<end_of_turn><start_of_turn>model
"
7	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Rich Hill gave up two runs and ended his 10+ strikeout streak at three.
Machine translation: Rich Hill gab zwei Läufe auf und beendete seine 10 + Strikeout-Serie mit drei.
Reference translation: Rich Hill gab zwei Runs auf und beendete seine 10 + Strikeout-Serie bei drei .

Score:<end_of_turn><start_of_turn>model
"
8	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: Next, Naiad and captured a French brig from the Straits and a Dutch sloop, also from the Straits, carrying drugs and medicines.
Machine translation: Als nächstes eroberte Naiad eine französische Brig aus der Meerenge und einem holländischen Schleuder, auch aus der Meerenge, mit Medikamenten und Medikamenten.
Reference translation: Als nächstes eroberte Naiad einen französische Zweimaster und eine holländische Schaluppe aus der Meerenge . Beide Schiffe hatten Medikamente und Arzneimittel an Bord .

Score:<end_of_turn><start_of_turn>model
"
9	"<start_of_turn>user
You are going to evaluate the quality of machine translation given the source, machine translation and reference translation. The followings are examples of scoring translation quality. 

Example 1
Source: In his last three seasons, McCabe took only one wicket, from 18 overs of bowling.
Machine translation: In seinen letzten drei Jahreszeiten, McCabe nahm nur einen Wicker, von 18 overs Bowling.
Reference translation: In seinen letzten drei Saisonen nahm McCabe nur eine Pforte und das von 18 Overs Bowling.
Score: 16

Example 2
Source: The church and chapel fielded useful sides, also very often second elevens.
Machine translation: Die Kirche und Kapelle nutzten Seiten, auch sehr oft zweite erhebt.
Reference translation: Die Kirche und Kapelle schickten gute Seiten aufs Feld , sehr oft auch zweite elfs.
Score: 37

Example 3
Source: In his single semester there, he averaged 17.6 points and 13.3 rebounds, before flunking out due to poor academic performance.
Machine translation: In seinem Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds, bevor er aufgrund schlechter akademischer Leistungen ausflog.
Reference translation: In seinem einzigen Semester dort lag er im Durchschnitt bei 17,6 Punkten und 13,3 Rebounds , bevor er aufgrund schlechter akademischer Leistungen von der Schule flog .
Score: 55

Example 4
Source: Obturating rings for the guns ran out, and the LAD had to improvise them from suet.
Machine translation: Obturierringe für die Gewehre liefen aus, und die LAD musste sie aus dem Suet improvisieren.
Reference translation: Die Obturationsringe für die Waffen gingen aus , und die LAD musste sie aus dem Suet improvisieren .
Score: 65

Example 5
Source: All our own guns were either smashed or dismounted by the broadsides of the Victory and the Temeraire...
Machine translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten des Sieges und des Temeraire demontiert...
Reference translation: Alle unsere eigenen Waffen wurden entweder zerschlagen oder von den Breitseiten der Victory und der Temeraire vernichtet ... 
Score: 87

Now score the following translation from English to German with respect to the human reference and examples above on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Source: The Tenth Doctor cringed at his fifth self's choice of wearing celery on his lapel.
Machine translation: Der zehnte Doktor kratzte vor der Wahl seines fünften Selbst, Sellerie auf seinem Revers zu tragen.
Reference translation: Der zehnte Doktor war angewidert von der Wahl seines fünften Selbst , Sellerie auf seinem Revers zu tragen .

Score:<end_of_turn><start_of_turn>model
"
